TIME,VHM0,VHM0_QC,VAVH,VAVH_QC,VH110,VH110_QC,VZMX,VZMX_QC,VTM02,VTM02_QC,VTPK,VTPK_QC,VTZA,VTZA_QC,VPED,VPED_QC,VMDR,VMDR_QC,UNDX,UNDX_QC,LATITUDE_QC,LONGITUDE_QC,DEPTH_QC
2022-02-22 08:05:01,0.75,1.0,0.71,1.0,0.88,1.0,1.12,1.0,3.2,1.0,4.96,1.0,3.31,1.0,122.15,1.0,119.41,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-22 09:05:01,0.71,1.0,0.65,1.0,0.79,1.0,1.01,1.0,3.32,1.0,4.94,1.0,3.58,1.0,127.04,1.0,126.94,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-22 10:05:01,0.63,1.0,0.58,1.0,0.72,1.0,0.92,1.0,3.77,1.0,5.02,1.0,3.91,1.0,124.35,1.0,123.52,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-22 11:05:01,0.64,1.0,0.61,1.0,0.73,1.0,0.85,1.0,4.28,1.0,5.03,1.0,4.4,1.0,133.98,1.0,129.79,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-22 12:05:01,0.61,1.0,0.57,1.0,0.7,1.0,0.89,1.0,4.15,1.0,4.97,1.0,4.43,1.0,120.19,1.0,120.82,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-22 13:05:01,0.62,1.0,0.58,1.0,0.77,1.0,0.9,1.0,3.83,1.0,4.96,1.0,4.14,1.0,126.3,1.0,126.22,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-22 14:05:01,0.55,1.0,0.49,1.0,0.66,1.0,0.81,1.0,3.31,1.0,4.94,1.0,3.31,1.0,121.16,1.0,122.2,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-22 15:05:01,0.53,1.0,0.49,1.0,0.63,1.0,0.7,1.0,3.56,1.0,8.32,3.0,3.92,1.0,132.83,1.0,122.15,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-22 16:05:01,0.56,1.0,0.52,1.0,0.65,1.0,0.78,1.0,3.6,1.0,8.15,1.0,4.02,1.0,134.94,1.0,121.61,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-22 17:05:01,0.55,1.0,0.51,1.0,0.67,1.0,0.95,1.0,3.56,1.0,7.67,1.0,3.9,1.0,125.43,1.0,116.18,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-22 18:05:01,0.59,1.0,0.54,1.0,0.67,1.0,0.83,1.0,3.6,1.0,6.75,1.0,4.04,1.0,125.55,1.0,115.22,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-22 19:05:01,0.6,1.0,0.56,1.0,0.71,1.0,0.86,1.0,3.41,1.0,3.51,1.0,3.58,1.0,220.49,1.0,132.07,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-22 20:05:01,0.72,1.0,0.67,1.0,0.81,1.0,1.11,1.0,3.17,1.0,3.78,1.0,3.74,1.0,217.08,1.0,143.17,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-22 21:05:01,0.65,1.0,0.58,1.0,0.7,1.0,0.78,1.0,3.48,1.0,3.99,1.0,3.71,1.0,198.62,1.0,147.93,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-22 22:05:02,0.68,1.0,0.62,1.0,0.75,1.0,1.03,1.0,3.44,1.0,4.06,1.0,3.59,1.0,200.84,1.0,167.04,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-22 23:05:01,0.59,1.0,0.54,1.0,0.65,1.0,0.87,1.0,3.45,1.0,4.09,1.0,3.73,1.0,196.65,1.0,149.68,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 00:05:01,0.63,1.0,0.57,1.0,0.7,1.0,0.79,1.0,3.61,1.0,3.84,1.0,3.94,1.0,202.26,1.0,152.52,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 01:05:01,0.63,1.0,0.56,1.0,0.69,1.0,0.88,1.0,3.36,1.0,3.77,1.0,3.44,1.0,200.49,1.0,161.98,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 02:05:01,0.56,1.0,0.52,1.0,0.64,1.0,0.84,1.0,3.62,1.0,3.82,1.0,3.71,1.0,190.3,1.0,150.49,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 03:05:01,0.47,1.0,0.41,1.0,0.52,1.0,0.72,1.0,3.5,1.0,9.41,3.0,3.45,1.0,120.58,1.0,129.52,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 04:05:01,0.51,1.0,0.47,1.0,0.58,1.0,0.64,1.0,3.47,1.0,9.77,1.0,3.87,1.0,117.18,1.0,135.6,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 05:05:01,0.5,1.0,0.44,1.0,0.59,1.0,0.77,1.0,3.52,1.0,10.02,1.0,3.87,1.0,121.16,1.0,131.09,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 06:05:01,0.51,1.0,0.46,1.0,0.59,1.0,0.78,1.0,3.19,1.0,9.24,1.0,3.59,1.0,125.84,1.0,137.57,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 07:05:01,0.48,1.0,0.42,1.0,0.53,1.0,0.65,1.0,3.39,1.0,9.44,1.0,3.47,1.0,127.62,1.0,144.93,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 08:05:01,0.45,1.0,0.41,1.0,0.53,1.0,0.66,1.0,3.43,1.0,7.35,1.0,3.54,1.0,132.75,1.0,135.91,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 09:05:01,0.44,1.0,0.4,1.0,0.52,1.0,0.67,1.0,3.36,1.0,9.45,1.0,3.56,1.0,136.84,1.0,141.11,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 10:05:01,0.4,1.0,0.35,1.0,0.43,1.0,0.63,1.0,3.73,1.0,9.12,1.0,3.87,1.0,121.36,1.0,130.43,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 14:05:01,0.43,1.0,0.37,1.0,0.49,1.0,0.61,1.0,3.6,1.0,8.97,1.0,3.63,1.0,123.96,1.0,126.7,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 15:05:01,0.38,1.0,0.33,1.0,0.43,1.0,0.64,1.0,2.73,3.0,8.95,1.0,3.17,1.0,116.74,1.0,122.67,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 16:05:01,0.42,1.0,0.38,1.0,0.48,1.0,0.61,1.0,2.69,1.0,7.24,1.0,3.02,1.0,135.6,1.0,131.11,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 17:05:01,0.46,1.0,0.39,1.0,0.48,1.0,0.64,1.0,2.7,1.0,8.88,1.0,2.98,1.0,132.72,1.0,132.23,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 18:05:01,0.46,1.0,0.41,1.0,0.52,1.0,0.69,1.0,2.61,1.0,9.23,1.0,2.84,1.0,122.05,1.0,128.38,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 19:05:01,0.44,1.0,0.38,1.0,0.47,1.0,0.69,1.0,2.74,1.0,8.63,1.0,2.94,1.0,119.98,1.0,128.88,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 20:05:01,0.42,1.0,0.38,1.0,0.47,1.0,0.56,1.0,2.95,1.0,8.34,1.0,3.13,1.0,127.55,1.0,131.64,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 21:05:01,0.46,1.0,0.41,1.0,0.49,1.0,0.57,1.0,2.84,1.0,3.27,1.0,3.17,1.0,173.04,1.0,132.83,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 22:05:01,0.5,1.0,0.47,1.0,0.61,1.0,0.75,1.0,2.85,1.0,3.95,1.0,2.91,1.0,172.17,1.0,152.55,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-23 23:05:01,0.51,1.0,0.46,1.0,0.59,1.0,0.8,1.0,3.12,1.0,3.96,1.0,3.27,1.0,176.24,1.0,153.73,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 00:05:01,0.51,1.0,0.48,1.0,0.6,1.0,0.76,1.0,2.72,1.0,3.84,1.0,3.31,1.0,176.34,1.0,149.75,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 01:05:01,0.6,1.0,0.58,1.0,0.73,1.0,0.81,1.0,3.74,1.0,4.39,1.0,3.94,1.0,170.17,1.0,159.53,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 02:05:01,0.52,1.0,0.48,1.0,0.56,1.0,0.76,1.0,3.14,1.0,4.38,1.0,3.52,1.0,167.09,1.0,156.8,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 03:05:01,0.55,1.0,0.52,1.0,0.64,1.0,0.81,1.0,3.36,1.0,4.24,1.0,3.52,1.0,168.79,1.0,156.42,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 04:05:01,0.51,1.0,0.47,1.0,0.6,1.0,0.94,1.0,3.46,1.0,4.55,1.0,3.68,1.0,161.06,1.0,150.85,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 05:05:01,0.51,1.0,0.48,1.0,0.57,1.0,0.69,1.0,3.41,1.0,4.24,1.0,3.66,1.0,162.89,1.0,150.63,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 06:05:01,0.52,1.0,0.49,1.0,0.57,1.0,0.66,1.0,2.97,1.0,4.67,1.0,3.36,1.0,170.33,1.0,161.46,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 07:05:01,0.48,1.0,0.45,1.0,0.59,1.0,0.69,1.0,3.66,1.0,4.47,1.0,3.67,1.0,178.66,1.0,160.82,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 08:05:01,0.55,1.0,0.53,1.0,0.67,1.0,0.87,1.0,3.79,1.0,4.72,1.0,3.83,1.0,170.73,1.0,154.19,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 09:05:02,0.5,1.0,0.48,1.0,0.61,1.0,0.73,1.0,3.24,1.0,4.63,1.0,3.44,1.0,176.99,1.0,164.87,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 10:05:01,0.47,1.0,0.44,1.0,0.53,1.0,0.6,1.0,3.42,1.0,4.58,1.0,3.86,1.0,174.95,1.0,163.18,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 11:05:01,0.45,1.0,0.42,1.0,0.54,1.0,0.64,1.0,3.52,1.0,4.84,1.0,3.81,1.0,169.53,1.0,157.94,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 12:05:01,0.51,1.0,0.47,1.0,0.59,1.0,0.8,1.0,3.76,1.0,4.68,1.0,3.83,1.0,169.13,1.0,162.24,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 13:05:01,0.44,1.0,0.43,1.0,0.53,1.0,0.67,1.0,3.81,1.0,4.4,1.0,3.95,1.0,160.93,1.0,153.43,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 14:05:01,0.48,1.0,0.46,1.0,0.58,1.0,0.78,1.0,3.59,1.0,4.48,1.0,3.8,1.0,161.25,1.0,159.44,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 15:05:01,0.48,1.0,0.46,1.0,0.59,1.0,0.82,1.0,3.73,1.0,4.61,1.0,3.79,1.0,165.57,1.0,161.11,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 16:05:01,0.44,1.0,0.43,1.0,0.53,1.0,0.7,1.0,3.5,1.0,4.82,1.0,3.77,1.0,165.56,1.0,161.74,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 17:05:02,0.45,1.0,0.43,1.0,0.53,1.0,0.72,1.0,3.55,1.0,4.5,1.0,3.73,1.0,163.73,1.0,157.74,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 18:05:01,0.47,1.0,0.45,1.0,0.56,1.0,0.66,1.0,3.63,1.0,4.4,1.0,3.87,1.0,154.22,1.0,149.58,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 19:05:01,0.49,1.0,0.46,1.0,0.59,1.0,0.76,1.0,3.1,1.0,4.69,1.0,3.46,1.0,155.44,1.0,149.96,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 20:05:01,0.49,1.0,0.48,1.0,0.6,1.0,0.84,1.0,3.77,1.0,4.93,1.0,3.88,1.0,156.91,1.0,152.29,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 21:05:01,0.46,1.0,0.42,1.0,0.52,1.0,0.61,1.0,3.56,1.0,4.58,1.0,3.73,1.0,147.17,1.0,145.94,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 22:05:01,0.54,1.0,0.51,1.0,0.66,1.0,0.82,1.0,3.88,1.0,5.17,1.0,3.9,1.0,161.43,1.0,150.4,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-24 23:05:01,0.54,1.0,0.5,1.0,0.63,1.0,0.84,1.0,3.38,1.0,4.8,1.0,3.61,1.0,156.89,1.0,151.49,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 00:05:01,0.49,1.0,0.45,1.0,0.58,1.0,0.83,1.0,3.31,1.0,5.62,1.0,3.39,1.0,171.17,1.0,160.77,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 01:05:01,0.49,1.0,0.46,1.0,0.57,1.0,0.69,1.0,3.39,1.0,5.79,1.0,3.64,1.0,172.56,1.0,158.9,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 02:05:01,0.41,1.0,0.38,1.0,0.47,1.0,0.65,1.0,3.38,1.0,5.53,1.0,3.44,1.0,161.37,1.0,151.87,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 03:05:01,0.41,1.0,0.38,1.0,0.46,1.0,0.55,1.0,3.44,1.0,4.14,3.0,3.46,1.0,151.34,1.0,153.96,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 04:05:01,0.41,1.0,0.38,1.0,0.52,1.0,0.74,1.0,3.47,1.0,4.55,1.0,3.57,1.0,143.21,1.0,149.33,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 05:05:01,0.41,1.0,0.39,1.0,0.47,1.0,0.54,1.0,3.67,1.0,4.1,1.0,3.89,1.0,147.78,1.0,152.93,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 06:05:01,0.47,1.0,0.43,1.0,0.54,1.0,0.7,1.0,2.79,3.0,5.09,1.0,2.9,3.0,150.77,1.0,147.98,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 07:05:01,0.5,1.0,0.46,1.0,0.59,1.0,0.73,1.0,2.88,1.0,4.15,1.0,3.05,1.0,138.06,1.0,135.76,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 08:05:01,0.4,1.0,0.35,1.0,0.47,1.0,0.67,1.0,2.45,1.0,4.18,1.0,2.52,1.0,138.64,1.0,142.09,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 09:05:01,0.37,1.0,0.34,1.0,0.44,1.0,0.48,1.0,3.18,1.0,5.53,1.0,3.14,1.0,135.24,1.0,137.53,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 10:05:01,0.37,1.0,0.35,1.0,0.42,1.0,0.59,1.0,3.47,1.0,4.03,3.0,3.8,1.0,130.17,1.0,132.82,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 11:05:01,0.35,1.0,0.33,1.0,0.4,1.0,0.46,1.0,3.61,1.0,5.67,3.0,3.65,1.0,123.67,1.0,126.36,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 12:05:01,0.37,1.0,0.35,1.0,0.42,1.0,0.48,1.0,3.92,1.0,5.61,1.0,4.06,1.0,124.05,1.0,125.25,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 13:05:01,0.42,1.0,0.4,1.0,0.52,1.0,0.63,1.0,3.94,1.0,5.59,1.0,4.06,1.0,109.13,1.0,115.52,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 14:05:01,0.46,1.0,0.43,1.0,0.55,1.0,0.63,1.0,3.85,1.0,5.22,1.0,4.1,1.0,114.64,1.0,113.12,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 15:05:01,0.46,1.0,0.41,1.0,0.53,1.0,0.71,1.0,3.6,1.0,5.88,1.0,3.71,1.0,114.78,1.0,110.65,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 16:05:01,0.49,1.0,0.46,1.0,0.57,1.0,0.74,1.0,3.2,1.0,5.09,1.0,3.48,1.0,116.63,1.0,112.8,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 17:05:01,0.51,1.0,0.47,1.0,0.58,1.0,0.91,1.0,3.05,1.0,5.06,1.0,3.22,1.0,118.77,1.0,113.66,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 18:05:01,0.53,1.0,0.49,1.0,0.61,1.0,0.81,1.0,3.11,1.0,5.5,1.0,3.29,1.0,114.08,1.0,111.64,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 19:05:01,0.5,1.0,0.47,1.0,0.58,1.0,0.74,1.0,2.97,1.0,5.05,1.0,3.32,1.0,110.39,1.0,113.49,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 20:05:01,0.58,1.0,0.52,1.0,0.64,1.0,0.81,1.0,3.17,1.0,5.14,1.0,3.32,1.0,105.86,1.0,114.72,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 21:05:01,0.6,1.0,0.55,1.0,0.72,1.0,0.94,1.0,3.25,1.0,7.02,1.0,3.32,1.0,123.03,1.0,120.2,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 22:05:01,0.62,1.0,0.56,1.0,0.72,1.0,0.89,1.0,3.08,1.0,5.4,1.0,3.16,1.0,117.69,1.0,120.43,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-25 23:05:01,0.63,1.0,0.58,1.0,0.71,1.0,0.85,1.0,3.01,1.0,6.4,1.0,3.2,1.0,121.16,1.0,119.89,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-26 00:05:01,0.64,1.0,0.58,1.0,0.74,1.0,1.04,1.0,3.02,1.0,6.96,1.0,3.25,1.0,122.78,1.0,115.71,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-26 01:05:01,0.56,1.0,0.51,1.0,0.62,1.0,0.72,1.0,2.91,1.0,6.33,1.0,3.05,1.0,116.66,1.0,118.87,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-26 02:05:01,0.57,1.0,0.52,1.0,0.63,1.0,0.91,1.0,2.96,1.0,7.13,1.0,3.44,1.0,136.5,1.0,130.55,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-26 03:05:01,0.54,1.0,0.49,1.0,0.62,1.0,0.98,1.0,2.88,1.0,7.68,1.0,3.12,1.0,127.03,1.0,126.58,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-26 04:05:01,0.52,1.0,0.47,1.0,0.6,1.0,0.78,1.0,2.89,1.0,7.35,1.0,3.12,1.0,123.82,1.0,123.31,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-26 05:05:01,0.56,1.0,0.49,1.0,0.58,1.0,0.7,1.0,3.14,1.0,7.64,1.0,3.46,1.0,131.48,1.0,126.11,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-26 06:05:01,0.51,1.0,0.48,1.0,0.61,1.0,0.72,1.0,3.03,1.0,7.16,1.0,3.42,1.0,127.45,1.0,124.84,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-26 07:05:01,0.51,1.0,0.45,1.0,0.59,1.0,0.82,1.0,3.02,1.0,7.4,1.0,3.31,1.0,120.85,1.0,119.34,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-26 08:05:01,0.57,1.0,0.52,1.0,0.67,1.0,0.88,1.0,2.63,1.0,7.45,1.0,2.8,1.0,126.65,1.0,121.19,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-26 09:05:01,0.68,1.0,0.62,1.0,0.74,1.0,1.03,1.0,3.01,1.0,6.97,1.0,3.35,1.0,115.5,1.0,115.48,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-26 10:05:01,0.92,1.0,0.84,1.0,1.06,1.0,1.25,1.0,3.32,1.0,5.52,1.0,3.59,1.0,98.8,1.0,100.72,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-27 13:05:01,0.59,1.0,0.55,1.0,0.66,1.0,0.72,1.0,4.24,1.0,7.47,1.0,4.34,1.0,128.06,1.0,126.05,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-27 14:05:01,0.72,1.0,0.67,1.0,0.86,1.0,1.07,1.0,4.76,1.0,7.05,1.0,5.2,1.0,113.24,1.0,120.61,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-27 15:05:01,0.75,1.0,0.71,1.0,0.9,1.0,1.1,1.0,4.77,1.0,6.89,1.0,5.36,1.0,111.8,1.0,117.8,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-27 16:05:01,0.65,1.0,0.6,1.0,0.75,1.0,0.99,1.0,4.46,1.0,6.83,1.0,4.87,1.0,111.13,1.0,115.67,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-27 17:05:01,0.58,1.0,0.54,1.0,0.68,1.0,0.84,1.0,4.1,1.0,6.54,1.0,4.31,1.0,116.89,1.0,122.63,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-27 18:05:01,0.56,1.0,0.55,1.0,0.66,1.0,0.79,1.0,4.46,1.0,7.27,1.0,4.86,1.0,110.07,1.0,118.81,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-27 19:05:01,0.53,1.0,0.51,1.0,0.63,1.0,0.8,1.0,4.3,1.0,5.96,1.0,4.37,1.0,114.17,1.0,122.29,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-27 20:05:01,0.57,1.0,0.53,1.0,0.67,1.0,1.03,1.0,4.13,1.0,6.65,1.0,4.32,1.0,115.37,1.0,121.1,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-27 21:05:01,0.53,1.0,0.5,1.0,0.63,1.0,0.71,1.0,4.14,1.0,5.81,1.0,4.5,1.0,119.1,1.0,126.88,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-27 22:05:01,0.54,1.0,0.51,1.0,0.62,1.0,0.74,1.0,3.5,1.0,5.54,1.0,3.73,1.0,111.04,1.0,122.14,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-27 23:05:01,0.51,1.0,0.47,1.0,0.6,1.0,0.75,1.0,3.56,1.0,6.05,1.0,3.74,1.0,113.87,1.0,124.21,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 00:05:01,0.51,1.0,0.47,1.0,0.62,1.0,0.88,1.0,3.6,1.0,4.53,1.0,3.52,1.0,134.2,1.0,128.49,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 01:05:01,0.47,1.0,0.44,1.0,0.55,1.0,0.69,1.0,3.0,1.0,4.55,1.0,3.16,1.0,139.75,1.0,130.15,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 02:05:01,0.48,1.0,0.43,1.0,0.54,1.0,0.65,1.0,3.12,1.0,5.9,1.0,3.36,1.0,110.92,1.0,120.69,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 03:05:01,0.43,1.0,0.38,1.0,0.48,1.0,0.58,1.0,2.58,1.0,5.8,1.0,2.72,1.0,115.04,1.0,122.82,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 04:05:01,0.43,1.0,0.4,1.0,0.5,1.0,0.57,1.0,3.15,1.0,5.74,1.0,3.24,1.0,113.91,1.0,120.21,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 05:05:01,0.45,1.0,0.4,1.0,0.53,1.0,0.7,1.0,3.01,1.0,5.23,1.0,2.96,1.0,121.57,1.0,122.87,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 06:05:01,0.42,1.0,0.4,1.0,0.5,1.0,0.63,1.0,3.02,1.0,5.82,1.0,3.39,1.0,109.95,1.0,115.55,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 07:05:01,0.46,1.0,0.43,1.0,0.54,1.0,0.65,1.0,3.0,1.0,5.35,1.0,3.15,1.0,115.72,1.0,122.17,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 08:05:01,0.41,1.0,0.38,1.0,0.47,1.0,0.55,1.0,2.61,1.0,5.11,1.0,2.97,1.0,117.89,1.0,122.38,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 09:05:01,0.4,1.0,0.35,1.0,0.43,1.0,0.55,1.0,2.56,1.0,5.15,1.0,2.78,1.0,128.02,1.0,125.77,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 10:05:01,0.48,1.0,0.44,1.0,0.56,1.0,0.62,1.0,2.53,1.0,4.61,1.0,2.7,1.0,114.8,1.0,125.43,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 11:05:01,0.44,1.0,0.4,1.0,0.49,1.0,0.62,1.0,2.58,1.0,3.22,1.0,2.8,1.0,115.24,1.0,125.3,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 12:05:01,0.47,1.0,0.42,1.0,0.51,1.0,0.63,1.0,2.58,1.0,5.2,1.0,2.86,1.0,135.66,1.0,131.5,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 13:05:01,0.44,1.0,0.4,1.0,0.49,1.0,0.61,1.0,2.78,1.0,3.12,1.0,3.04,1.0,90.81,1.0,121.26,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 14:05:01,0.48,1.0,0.45,1.0,0.55,1.0,0.67,1.0,2.87,1.0,3.23,1.0,3.14,1.0,89.05,1.0,120.62,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 15:05:01,0.48,1.0,0.44,1.0,0.55,1.0,0.67,1.0,3.14,1.0,5.61,1.0,3.3,1.0,111.6,1.0,112.79,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 16:05:01,0.46,1.0,0.42,1.0,0.53,1.0,0.65,1.0,3.02,1.0,5.79,1.0,3.09,1.0,119.49,1.0,121.25,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 17:05:01,0.49,1.0,0.44,1.0,0.59,1.0,0.72,1.0,2.8,1.0,5.98,1.0,2.89,1.0,110.55,1.0,120.93,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 18:05:01,0.55,1.0,0.51,1.0,0.66,1.0,1.0,1.0,2.86,1.0,5.64,1.0,3.24,1.0,118.66,1.0,118.49,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 19:05:01,0.56,1.0,0.51,1.0,0.65,1.0,0.77,1.0,2.82,1.0,5.7,1.0,2.9,1.0,124.61,1.0,125.57,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 20:05:01,0.54,1.0,0.47,1.0,0.6,1.0,0.85,1.0,2.73,1.0,5.65,1.0,2.8,1.0,123.84,1.0,125.4,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 21:05:01,0.62,1.0,0.56,1.0,0.72,1.0,1.12,1.0,2.83,1.0,5.71,1.0,3.08,1.0,129.05,1.0,131.07,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 22:05:01,0.56,1.0,0.51,1.0,0.64,1.0,0.78,1.0,2.89,1.0,5.64,1.0,3.15,1.0,129.17,1.0,128.76,1.0,1.0,2.0,7.0,7.0,7.0
2022-02-28 23:05:01,0.53,1.0,0.46,1.0,0.59,1.0,0.78,1.0,3.2,1.0,5.91,1.0,3.19,1.0,127.33,1.0,125.53,1.0,1.0,2.0,7.0,7.0,7.0
